iter,wl,overlap,ref
874,113.55,0.0000,1988.23
875,113.55,0.0000,1988.21
876,113.55,0.0000,1988.21
877,113.55,0.0000,1988.19
878,113.55,0.0000,1988.19
879,113.55,0.0000,1988.17
880,113.55,0.0000,1988.17
881,113.57,0.0000,1988.16
882,113.57,0.0000,1988.15
883,113.58,0.0000,1988.14
884,113.58,0.0000,1988.13
885,113.59,0.0000,1988.12
886,113.59,0.0000,1988.11
887,113.59,0.0000,1988.10
888,113.60,0.0000,1988.09
889,113.60,0.0000,1988.09
890,113.59,0.0000,1988.07
891,113.59,0.0000,1988.07
892,113.59,0.0000,1988.06
893,113.59,0.0000,1988.05
894,113.60,0.0000,1988.04
895,113.60,0.0000,1988.03
896,113.60,0.0000,1988.03
897,113.59,0.0000,1988.02
898,113.59,0.0000,1988.01
899,113.59,0.0000,1988.00
900,113.60,0.0000,1987.99
901,113.59,0.0000,1987.98
902,113.59,0.0000,1987.97
903,113.59,0.0000,1987.96
904,113.59,0.0000,1987.96
905,113.59,0.0000,1987.95
906,113.59,0.0000,1987.94
907,113.59,0.0000,1987.93
908,113.59,0.0000,1987.92
909,113.59,0.0000,1987.91
910,113.58,0.0000,1987.90
911,113.57,0.0000,1987.89
912,113.57,0.0000,1987.88
913,113.56,0.0000,1987.88
914,113.55,0.0000,1987.87
915,113.56,0.0000,1987.86
916,113.56,0.0000,1987.85
917,113.56,0.0000,1987.84
918,113.56,0.0000,1987.83
919,113.56,0.0000,1987.82
920,113.56,0.0000,1987.81
921,113.56,0.0000,1987.80
922,113.55,0.0000,1987.79
923,113.54,0.0000,1987.78
924,113.54,0.0000,1987.78
925,113.53,0.0000,1987.76
926,113.53,0.0000,1987.76
927,113.52,0.0000,1987.74
928,113.51,0.0000,1987.74
929,113.51,0.0000,1987.73
930,113.50,0.0000,1987.72
931,113.50,0.0000,1987.71
932,113.50,0.0000,1987.70
933,113.50,0.0000,1987.69
934,113.49,0.0000,1987.68
935,113.49,0.0000,1987.67
936,113.49,0.0000,1987.66
937,113.50,0.0000,1987.65
938,113.50,0.0000,1987.64
939,113.50,0.0000,1987.63
940,113.49,0.0000,1987.62
941,113.49,0.0000,1987.61
942,113.48,0.0000,1987.61
943,113.47,0.0000,1987.59
944,113.46,0.0000,1987.59
945,113.45,0.0000,1987.58
946,113.45,0.0000,1987.57
947,113.44,0.0000,1987.56
948,113.43,0.0000,1987.55
949,113.42,0.0000,1987.54
950,113.40,0.0000,1987.53
951,113.39,0.0000,1987.53
952,113.38,0.0000,1987.52
953,113.37,0.0000,1987.51
954,113.37,0.0000,1987.50
955,113.36,0.0000,1987.49
956,113.36,0.0000,1987.48
957,113.36,0.0000,1987.48
958,113.35,0.0000,1987.47
959,113.35,0.0000,1987.46
960,113.35,0.0000,1987.45
961,113.34,0.0000,1987.44
962,113.34,0.0000,1987.43
963,113.33,0.0000,1987.42
964,113.33,0.0000,1987.42
965,113.32,0.0000,1987.41
966,113.31,0.0000,1987.40
967,113.30,0.0000,1987.39
968,113.30,0.0000,1987.39
969,113.29,0.0000,1987.37
970,113.29,0.0000,1987.37
971,113.29,0.0000,1987.36
972,113.28,0.0000,1987.35
973,113.28,0.0000,1987.34
974,113.27,0.0000,1987.33
975,113.27,0.0000,1987.32
976,113.26,0.0000,1987.31
977,113.26,0.0000,1987.31
978,113.26,0.0000,1987.29
979,113.26,0.0000,1987.29
980,113.25,0.0000,1987.28
981,113.25,0.0000,1987.27
982,113.25,0.0000,1987.26
983,113.25,0.0000,1987.25
984,113.25,0.0000,1987.24
985,113.25,0.0000,1987.23
986,113.25,0.0000,1987.22
987,113.25,0.0000,1987.21
988,113.26,0.0000,1987.21
989,113.26,0.0000,1987.19
990,113.27,0.0000,1987.19
991,113.27,0.0000,1987.18
992,113.27,0.0000,1987.17
993,113.27,0.0000,1987.16
994,113.28,0.0000,1987.15
995,113.28,0.0000,1987.14
996,113.28,0.0000,1987.13
997,113.29,0.0000,1987.13
998,113.29,0.0000,1987.11
999,113.29,0.0000,1987.11
1000,113.28,0.0000,1987.10
1001,113.28,0.0000,1987.09
1002,113.27,0.0000,1987.08
1003,113.26,0.0000,1987.07
1004,113.26,0.0000,1987.06
1005,113.25,0.0000,1987.05
1006,113.25,0.0000,1987.04
1007,113.25,0.0000,1987.03
1008,113.24,0.0000,1987.03
1009,113.24,0.0000,1987.01
1010,113.23,0.0000,1987.01
1011,113.22,0.0000,1986.99
1012,113.22,0.0000,1986.99
1013,113.21,0.0000,1986.98
1014,113.21,0.0000,1986.97
1015,113.22,0.0000,1986.96
1016,113.23,0.0000,1986.95
1017,113.23,0.0000,1986.94
1018,113.23,0.0000,1986.93
1019,113.24,0.0000,1986.92
1020,113.24,0.0000,1986.91
1021,113.24,0.0000,1986.91
1022,113.24,0.0000,1986.89
1023,113.24,0.0000,1986.89
1024,113.24,0.0000,1986.88
1025,113.24,0.0000,1986.87
1026,113.24,0.0000,1986.86
1027,113.24,0.0000,1986.85
1028,113.25,0.0000,1986.84
1029,113.25,0.0000,1986.83
1030,113.25,0.0000,1986.82
1031,113.26,0.0000,1986.81
1032,113.26,0.0000,1986.81
1033,113.27,0.0000,1986.80
1034,113.27,0.0000,1986.79
1035,113.27,0.0000,1986.78
1036,113.28,0.0000,1986.78
1037,113.28,0.0000,1986.76
1038,113.28,0.0000,1986.76
1039,113.28,0.0000,1986.75
1040,113.28,0.0000,1986.74
1041,113.29,0.0000,1986.73
1042,113.30,0.0000,1986.72
1043,113.30,0.0000,1986.71
1044,113.30,0.0000,1986.70
1045,113.30,0.0000,1986.69
1046,113.30,0.0000,1986.68
1047,113.30,0.0000,1986.68
1048,113.30,0.0000,1986.66
1049,113.30,0.0000,1986.66
1050,113.30,0.0000,1986.65
1051,113.30,0.0000,1986.64
1052,113.29,0.0000,1986.63
1053,113.29,0.0000,1986.62
1054,113.28,0.0000,1986.61
1055,113.29,0.0000,1986.60
1056,113.30,0.0000,1986.59
1057,113.30,0.0000,1986.58
1058,113.30,0.0000,1986.58
1059,113.30,0.0000,1986.57
1060,113.30,0.0000,1986.56
1061,113.30,0.0000,1986.55
1062,113.30,0.0000,1986.54
1063,113.30,0.0000,1986.53
1064,113.29,0.0000,1986.52
1065,113.29,0.0000,1986.52
1066,113.30,0.0000,1986.50
1067,113.30,0.0000,1986.50
1068,113.31,0.0000,1986.49
1069,113.31,0.0000,1986.48
1070,113.31,0.0000,1986.47
1071,113.32,0.0000,1986.46
1072,113.32,0.0000,1986.45
1073,113.32,0.0000,1986.44
1074,113.33,0.0000,1986.43
1075,113.33,0.0000,1986.42
1076,113.34,0.0000,1986.42
1077,113.36,0.0000,1986.40
1078,113.36,0.0000,1986.40
1079,113.37,0.0000,1986.39
1080,113.38,0.0000,1986.38
1081,113.39,0.0000,1986.37
1082,113.39,0.0000,1986.36
1083,113.39,0.0000,1986.35
1084,113.39,0.0000,1986.34
1085,113.38,0.0000,1986.33
1086,113.38,0.0000,1986.32
1087,113.38,0.0000,1986.31
1088,113.37,0.0000,1986.30
1089,113.37,0.0000,1986.30
1090,113.38,0.0000,1986.28
1091,113.38,0.0000,1986.28
1092,113.39,0.0000,1986.27
1093,113.40,0.0000,1986.26
1094,113.42,0.0000,1986.25
1095,113.42,0.0000,1986.24
1096,113.43,0.0000,1986.23
1097,113.44,0.0000,1986.22
1098,113.44,0.0000,1986.22
1099,113.44,0.0000,1986.20
1100,113.44,0.0000,1986.20
1101,113.44,0.0000,1986.19
1102,113.44,0.0000,1986.18
1103,113.42,0.0000,1986.17
1104,113.41,0.0000,1986.16
1105,113.40,0.0000,1986.16
1106,113.39,0.0000,1986.15
1107,113.38,0.0000,1986.14
1108,113.37,0.0000,1986.13
1109,113.36,0.0000,1986.12
1110,113.35,0.0000,1986.11
1111,113.34,0.0000,1986.11
1112,113.33,0.0000,1986.10
1113,113.32,0.0000,1986.09
1114,113.32,0.0000,1986.08
1115,113.33,0.0000,1986.07
1116,113.33,0.0000,1986.06
1117,113.34,0.0000,1986.06
1118,113.34,0.0000,1986.05
1119,113.35,0.0000,1986.04
1120,113.35,0.0000,1986.03
1121,113.36,0.0000,1986.02
1122,113.36,0.0000,1986.02
1123,113.35,0.0000,1986.01
1124,113.35,0.0000,1986.00
1125,113.34,0.0000,1985.99
1126,113.34,0.0000,1985.98
1127,113.33,0.0000,1985.97
1128,113.32,0.0000,1985.97
1129,113.32,0.0000,1985.96
1130,113.31,0.0000,1985.95
1131,113.30,0.0000,1985.94
1132,113.29,0.0000,1985.93
1133,113.29,0.0000,1985.93
1134,113.29,0.0000,1985.92
1135,113.29,0.0000,1985.91
1136,113.29,0.0000,1985.90
1137,113.29,0.0000,1985.90
1138,113.31,0.0000,1985.89
1139,113.32,0.0000,1985.88
1140,113.33,0.0000,1985.87
1141,113.34,0.0000,1985.86
1142,113.35,0.0000,1985.85
1143,113.35,0.0000,1985.84
1144,113.35,0.0000,1985.84
1145,113.36,0.0000,1985.83
1146,113.36,0.0000,1985.82
1147,113.36,0.0000,1985.81
1148,113.37,0.0000,1985.81
1149,113.37,0.0000,1985.80
1150,113.37,0.0000,1985.79
1151,113.37,0.0000,1985.78
1152,113.37,0.0000,1985.77
1153,113.37,0.0000,1985.76
1154,113.37,0.0000,1985.75
1155,113.37,0.0000,1985.75
1156,113.37,0.0000,1985.74
1157,113.38,0.0000,1985.73
1158,113.38,0.0000,1985.72
1159,113.39,0.0000,1985.71
1160,113.39,0.0000,1985.70
1161,113.39,0.0000,1985.69
1162,113.40,0.0000,1985.68
1163,113.40,0.0000,1985.67
1164,113.40,0.0000,1985.67
1165,113.39,0.0000,1985.65
1166,113.39,0.0000,1985.65
1167,113.38,0.0000,1985.64
1168,113.37,0.0000,1985.63
1169,113.36,0.0000,1985.62
1170,113.35,0.0000,1985.62
1171,113.34,0.0000,1985.61
1172,113.33,0.0000,1985.60
1173,113.32,0.0000,1985.59
1174,113.31,0.0000,1985.58
1175,113.30,0.0000,1985.57
1176,113.29,0.0000,1985.56
1177,113.27,0.0000,1985.56
1178,113.26,0.0000,1985.55
1179,113.25,0.0000,1985.54
1180,113.24,0.0000,1985.53
1181,113.23,0.0000,1985.52
1182,113.22,0.0000,1985.51
1183,113.21,0.0000,1985.51
1184,113.20,0.0000,1985.50
1185,113.19,0.0000,1985.49
1186,113.19,0.0000,1985.48
1187,113.18,0.0000,1985.47
1188,113.17,0.0000,1985.47
1189,113.15,0.0000,1985.46
1190,113.14,0.0000,1985.45
1191,113.14,0.0000,1985.44
1192,113.13,0.0000,1985.43
1193,113.12,0.0000,1985.42
1194,113.12,0.0000,1985.41
1195,113.11,0.0000,1985.41
1196,113.11,0.0000,1985.39
1197,113.10,0.0000,1985.39
1198,113.09,0.0000,1985.38
1199,113.07,0.0000,1985.37
1200,113.06,0.0000,1985.36
1201,113.05,0.0000,1985.36
1202,113.04,0.0000,1985.35
1203,113.02,0.0000,1985.34
1204,113.01,0.0000,1985.33
1205,113.00,0.0000,1985.32
1206,112.99,0.0000,1985.32
1207,112.98,0.0000,1985.31
1208,112.98,0.0000,1985.30
1209,112.97,0.0000,1985.29
1210,112.96,0.0000,1985.29
1211,112.96,0.0000,1985.28
1212,112.95,0.0000,1985.27
1213,112.94,0.0000,1985.26
1214,112.94,0.0000,1985.25
1215,112.93,0.0000,1985.24
1216,112.93,0.0000,1985.24
1217,112.92,0.0000,1985.23
1218,112.92,0.0000,1985.22
1219,112.91,0.0000,1985.21
1220,112.90,0.0000,1985.20
1221,112.90,0.0000,1985.20
1222,112.89,0.0000,1985.19
1223,112.88,0.0000,1985.19
1224,112.88,0.0000,1985.18
1225,112.87,0.0000,1985.17
1226,112.87,0.0000,1985.16
1227,112.87,0.0000,1985.16
1228,112.86,0.0000,1985.15
1229,112.86,0.0000,1985.14
1230,112.85,0.0000,1985.13
1231,112.85,0.0000,1985.12
1232,112.84,0.0000,1985.12
1233,112.83,0.0000,1985.11
1234,112.82,0.0000,1985.10
1235,112.82,0.0000,1985.09
1236,112.82,0.0000,1985.09
1237,112.83,0.0000,1985.08
1238,112.84,0.0000,1985.07
1239,112.84,0.0000,1985.06
1240,112.84,0.0000,1985.05
1241,112.83,0.0000,1985.04
1242,112.83,0.0000,1985.03
1243,112.83,0.0000,1985.03
1244,112.83,0.0000,1985.02
1245,112.83,0.0000,1985.01
1246,112.83,0.0000,1985.00
1247,112.83,0.0000,1984.99
1248,112.84,0.0000,1984.98
1249,112.83,0.0000,1984.98
1250,112.83,0.0000,1984.97
1251,112.83,0.0000,1984.96
1252,112.82,0.0000,1984.95
1253,112.81,0.0000,1984.94
1254,112.81,0.0000,1984.94
1255,112.81,0.0000,1984.93
1256,112.81,0.0000,1984.92
1257,112.81,0.0000,1984.91
1258,112.80,0.0000,1984.90
1259,112.80,0.0000,1984.89
1260,112.80,0.0000,1984.88
1261,112.80,0.0000,1984.88
1262,112.79,0.0000,1984.86
1263,112.79,0.0000,1984.86
1264,112.78,0.0000,1984.85
1265,112.77,0.0000,1984.85
1266,112.77,0.0000,1984.84
1267,112.78,0.0000,1984.83
1268,112.78,0.0000,1984.82
1269,112.78,0.0000,1984.82
1270,112.77,0.0000,1984.81
1271,112.77,0.0000,1984.80
1272,112.77,0.0000,1984.79
1273,112.77,0.0000,1984.78
1274,112.77,0.0000,1984.78
1275,112.77,0.0000,1984.77
1276,112.77,0.0000,1984.77
1277,112.77,0.0000,1984.76
1278,112.77,0.0000,1984.75
1279,112.77,0.0000,1984.74
1280,112.77,0.0000,1984.73
1281,112.77,0.0000,1984.72
1282,112.77,0.0000,1984.71
1283,112.76,0.0000,1984.71
1284,112.76,0.0000,1984.69
1285,112.75,0.0000,1984.69
1286,112.74,0.0000,1984.68
1287,112.74,0.0000,1984.68
1288,112.73,0.0000,1984.67
1289,112.72,0.0000,1984.66
1290,112.72,0.0000,1984.65
1291,112.72,0.0000,1984.64
1292,112.73,0.0000,1984.63
1293,112.74,0.0000,1984.62
1294,112.75,0.0000,1984.62
1295,112.76,0.0000,1984.61
1296,112.77,0.0000,1984.61
1297,112.78,0.0000,1984.60
1298,112.79,0.0000,1984.59
1299,112.80,0.0000,1984.59
1300,112.81,0.0000,1984.58
1301,112.81,0.0000,1984.57
1302,112.82,0.0000,1984.56
1303,112.83,0.0000,1984.56
1304,112.84,0.0000,1984.55
1305,112.84,0.0000,1984.54
1306,112.84,0.0000,1984.53
1307,112.84,0.0000,1984.53
1308,112.84,0.0000,1984.52
1309,112.83,0.0000,1984.52
1310,112.83,0.0000,1984.51
1311,112.83,0.0000,1984.51
1312,112.82,0.0000,1984.50
1313,112.82,0.0000,1984.49
1314,112.82,0.0000,1984.48
1315,112.82,0.0000,1984.47
1316,112.83,0.0000,1984.47
1317,112.83,0.0000,1984.46
1318,112.85,0.0000,1984.45
1319,112.86,0.0000,1984.44
1320,112.86,0.0000,1984.44
1321,112.87,0.0000,1984.43
1322,112.87,0.0000,1984.42
1323,112.87,0.0000,1984.41
1324,112.86,0.0000,1984.41
1325,112.87,0.0000,1984.40
1326,112.87,0.0000,1984.39
1327,112.88,0.0000,1984.38
1328,112.90,0.0000,1984.37
1329,112.91,0.0000,1984.36
1330,112.91,0.0000,1984.35
1331,112.92,0.0000,1984.35
1332,112.93,0.0000,1984.34
1333,112.94,0.0000,1984.33
1334,112.95,0.0000,1984.32
1335,112.97,0.0000,1984.32
1336,112.98,0.0000,1984.31
1337,113.00,0.0000,1984.30
1338,113.00,0.0000,1984.29
1339,113.01,0.0000,1984.28
1340,113.02,0.0000,1984.28
1341,113.02,0.0000,1984.27
1342,113.02,0.0000,1984.26
1343,113.03,0.0000,1984.25
1344,113.03,0.0000,1984.25
1345,113.03,0.0000,1984.24
1346,113.04,0.0000,1984.23
1347,113.04,0.0000,1984.22
1348,113.04,0.0000,1984.21
1349,113.04,0.0000,1984.21
1350,113.03,0.0000,1984.20
1351,113.03,0.0000,1984.19
1352,113.02,0.0000,1984.18
1353,113.01,0.0000,1984.18
1354,113.02,0.0000,1984.17
1355,113.03,0.0000,1984.16
1356,113.04,0.0000,1984.16
1357,113.04,0.0000,1984.15
1358,113.05,0.0000,1984.14
1359,113.05,0.0000,1984.13
1360,113.05,0.0000,1984.13
1361,113.05,0.0000,1984.12
1362,113.05,0.0000,1984.11
1363,113.05,0.0000,1984.10
1364,113.06,0.0000,1984.10
1365,113.07,0.0000,1984.09
1366,113.07,0.0000,1984.09
1367,113.07,0.0000,1984.08
1368,113.07,0.0000,1984.07
1369,113.07,0.0000,1984.06
1370,113.06,0.0000,1984.05
1371,113.06,0.0000,1984.05
1372,113.05,0.0000,1984.04
1373,113.04,0.0000,1984.04
1374,113.04,0.0000,1984.03
1375,113.03,0.0000,1984.03
1376,113.02,0.0000,1984.02
1377,113.01,0.0000,1984.01
1378,113.00,0.0000,1984.00
1379,112.99,0.0000,1984.00
1380,112.98,0.0000,1983.99
1381,112.97,0.0000,1983.98
1382,112.96,0.0000,1983.97
1383,112.94,0.0000,1983.96
1384,112.93,0.0000,1983.96
1385,112.91,0.0000,1983.95
1386,112.90,0.0000,1983.95
1387,112.88,0.0000,1983.94
1388,112.86,0.0000,1983.93
1389,112.84,0.0000,1983.92
1390,112.83,0.0000,1983.92
1391,112.81,0.0000,1983.91
1392,112.80,0.0000,1983.90
1393,112.79,0.0000,1983.89
1394,112.78,0.0000,1983.88
1395,112.76,0.0000,1983.88
1396,112.76,0.0000,1983.87
1397,112.74,0.0000,1983.86
1398,112.73,0.0000,1983.86
1399,112.72,0.0000,1983.85
1400,112.71,0.0000,1983.84
1401,112.69,0.0000,1983.83
1402,112.68,0.0000,1983.82
1403,112.67,0.0000,1983.82
1404,112.66,0.0000,1983.81
1405,112.65,0.0000,1983.80
1406,112.64,0.0000,1983.79
1407,112.64,0.0000,1983.78
1408,112.64,0.0000,1983.78
1409,112.63,0.0000,1983.77
1410,112.63,0.0000,1983.77
1411,112.63,0.0000,1983.76
1412,112.63,0.0000,1983.75
1413,112.63,0.0000,1983.75
1414,112.63,0.0000,1983.74
1415,112.62,0.0000,1983.73
1416,112.62,0.0000,1983.72
1417,112.61,0.0000,1983.72
1418,112.61,0.0000,1983.71
1419,112.62,0.0000,1983.71
1420,112.62,0.0000,1983.70
1421,112.62,0.0000,1983.69
1422,112.62,0.0000,1983.68
1423,112.64,0.0000,1983.68
1424,112.65,0.0000,1983.67
1425,112.67,0.0000,1983.66
1426,112.68,0.0000,1983.66
1427,112.70,0.0000,1983.65
1428,112.71,0.0000,1983.64
1429,112.72,0.0000,1983.63
1430,112.72,0.0000,1983.63
1431,112.72,0.0000,1983.62
1432,112.72,0.0000,1983.62
1433,112.73,0.0000,1983.61
1434,112.73,0.0000,1983.60
1435,112.73,0.0000,1983.59
1436,112.74,0.0000,1983.59
1437,112.74,0.0000,1983.58
1438,112.75,0.0000,1983.57
1439,112.75,0.0000,1983.57
1440,112.76,0.0000,1983.56
1441,112.76,0.0000,1983.55
1442,112.76,0.0000,1983.55
1443,112.76,0.0000,1983.54
1444,112.75,0.0000,1983.53
1445,112.75,0.0000,1983.52
1446,112.75,0.0000,1983.52
1447,112.74,0.0000,1983.51
1448,112.74,0.0000,1983.50
1449,112.73,0.0000,1983.49
1450,112.73,0.0000,1983.49
1451,112.72,0.0000,1983.48
1452,112.71,0.0000,1983.48
1453,112.70,0.0000,1983.47
1454,112.70,0.0000,1983.46
1455,112.69,0.0000,1983.45
1456,112.68,0.0000,1983.44
1457,112.67,0.0000,1983.43
1458,112.66,0.0000,1983.42
1459,112.65,0.0000,1983.42
1460,112.64,0.0000,1983.41
1461,112.63,0.0000,1983.40
1462,112.62,0.0000,1983.39
1463,112.61,0.0000,1983.39
1464,112.62,0.0000,1983.38
1465,112.62,0.0000,1983.37
1466,112.62,0.0000,1983.36
1467,112.63,0.0000,1983.36
1468,112.63,0.0000,1983.35
1469,112.64,0.0000,1983.34
1470,112.64,0.0000,1983.33
1471,112.64,0.0000,1983.32
1472,112.65,0.0000,1983.32
1473,112.65,0.0000,1983.31
1474,112.64,0.0000,1983.31
1475,112.64,0.0000,1983.30
1476,112.64,0.0000,1983.29
1477,112.64,0.0000,1983.28
1478,112.64,0.0000,1983.27
1479,112.64,0.0000,1983.27
1480,112.64,0.0000,1983.26
1481,112.63,0.0000,1983.25
1482,112.62,0.0000,1983.24
1483,112.61,0.0000,1983.24
1484,112.60,0.0000,1983.23
1485,112.59,0.0000,1983.22
1486,112.58,0.0000,1983.21
1487,112.57,0.0000,1983.21
1488,112.56,0.0000,1983.20
1489,112.55,0.0000,1983.19
1490,112.55,0.0000,1983.18
1491,112.55,0.0000,1983.17
1492,112.55,0.0000,1983.17
1493,112.54,0.0000,1983.16
1494,112.54,0.0000,1983.15
1495,112.53,0.0000,1983.14
1496,112.53,0.0000,1983.14
1497,112.52,0.0000,1983.13
1498,112.52,0.0000,1983.12
1499,112.52,0.0000,1983.11
1500,112.51,0.0000,1983.11
1501,112.51,0.0000,1983.10
1502,112.51,0.0000,1983.09
1503,112.50,0.0000,1983.08
1504,112.50,0.0000,1983.07
1505,112.49,0.0000,1983.07
1506,112.48,0.0000,1983.06
1507,112.47,0.0000,1983.06
1508,112.47,0.0000,1983.05
1509,112.47,0.0000,1983.04
1510,112.48,0.0000,1983.03
1511,112.48,0.0000,1983.03
1512,112.47,0.0000,1983.02
1513,112.47,0.0000,1983.01
1514,112.47,0.0000,1983.00
1515,112.47,0.0000,1982.99
1516,112.47,0.0000,1982.99
1517,112.47,0.0000,1982.98
1518,112.47,0.0000,1982.97
1519,112.47,0.0000,1982.96
1520,112.48,0.0000,1982.96
1521,112.48,0.0000,1982.95
1522,112.49,0.0000,1982.94
1523,112.51,0.0000,1982.93
1524,112.53,0.0000,1982.92
1525,112.56,0.0000,1982.92
1526,112.59,0.0000,1982.91
1527,112.61,0.0000,1982.90
1528,112.64,0.0000,1982.89
1529,112.66,0.0000,1982.89
1530,112.69,0.0000,1982.88
1531,112.71,0.0000,1982.88
1532,112.72,0.0000,1982.87
1533,112.73,0.0000,1982.86
1534,112.74,0.0000,1982.86
1535,112.75,0.0000,1982.85
1536,112.75,0.0000,1982.84
1537,112.76,0.0000,1982.83
1538,112.76,0.0000,1982.83
1539,112.76,0.0000,1982.82
1540,112.77,0.0000,1982.82
1541,112.77,0.0000,1982.81
1542,112.77,0.0000,1982.80
1543,112.77,0.0000,1982.79
1544,112.78,0.0000,1982.79
1545,112.79,0.0000,1982.78
1546,112.79,0.0000,1982.77
1547,112.80,0.0000,1982.77
1548,112.80,0.0000,1982.76
1549,112.81,0.0000,1982.75
1550,112.81,0.0000,1982.74
1551,112.81,0.0000,1982.74
1552,112.81,0.0000,1982.73
1553,112.81,0.0000,1982.73
1554,112.81,0.0000,1982.72
1555,112.81,0.0000,1982.71
1556,112.82,0.0000,1982.70
1557,112.82,0.0000,1982.70
1558,112.82,0.0000,1982.69
1559,112.82,0.0000,1982.68
1560,112.81,0.0000,1982.68
1561,112.81,0.0000,1982.67
1562,112.80,0.0000,1982.67
1563,112.80,0.0000,1982.66
1564,112.80,0.0000,1982.65
1565,112.80,0.0000,1982.64
1566,112.80,0.0000,1982.64
1567,112.79,0.0000,1982.63
1568,112.79,0.0000,1982.62
1569,112.79,0.0000,1982.62
1570,112.78,0.0000,1982.61
1571,112.78,0.0000,1982.60
1572,112.77,0.0000,1982.59
1573,112.76,0.0000,1982.59
1574,112.76,0.0000,1982.58
1575,112.75,0.0000,1982.58
1576,112.74,0.0000,1982.57
1577,112.73,0.0000,1982.56
1578,112.73,0.0000,1982.55
1579,112.73,0.0000,1982.55
1580,112.72,0.0000,1982.54
1581,112.71,0.0000,1982.53
1582,112.71,0.0000,1982.52
1583,112.70,0.0000,1982.51
1584,112.69,0.0000,1982.51
1585,112.69,0.0000,1982.50
1586,112.69,0.0000,1982.49
1587,112.68,0.0000,1982.48
1588,112.67,0.0000,1982.48
1589,112.66,0.0000,1982.47
1590,112.64,0.0000,1982.46
1591,112.63,0.0000,1982.45
1592,112.62,0.0000,1982.44
1593,112.62,0.0000,1982.44
1594,112.61,0.0000,1982.43
1595,112.61,0.0000,1982.43
1596,112.60,0.0000,1982.42
1597,112.59,0.0000,1982.41
1598,112.58,0.0000,1982.40
1599,112.57,0.0000,1982.39
1600,112.56,0.0000,1982.39
1601,112.55,0.0000,1982.38
1602,112.54,0.0000,1982.37
1603,112.52,0.0000,1982.36
1604,112.51,0.0000,1982.35
1605,112.50,0.0000,1982.34
1606,112.49,0.0000,1982.34
1607,112.49,0.0000,1982.33
1608,112.49,0.0000,1982.33
1609,112.50,0.0000,1982.32
1610,112.50,0.0000,1982.31
1611,112.50,0.0000,1982.30
1612,112.50,0.0000,1982.29
1613,112.50,0.0000,1982.28
1614,112.50,0.0000,1982.27
1615,112.51,0.0000,1982.27
1616,112.51,0.0000,1982.26
1617,112.50,0.0000,1982.26
1618,112.50,0.0000,1982.25
1619,112.50,0.0000,1982.24
1620,112.49,0.0000,1982.23
1621,112.49,0.0000,1982.23
1622,112.48,0.0000,1982.22
1623,112.47,0.0000,1982.21
1624,112.46,0.0000,1982.21
1625,112.46,0.0000,1982.20
1626,112.45,0.0000,1982.19
1627,112.44,0.0000,1982.18
1628,112.44,0.0000,1982.18
1629,112.43,0.0000,1982.17
1630,112.43,0.0000,1982.17
1631,112.43,0.0000,1982.16
1632,112.44,0.0000,1982.15
1633,112.44,0.0000,1982.14
1634,112.44,0.0000,1982.14
1635,112.44,0.0000,1982.13
1636,112.44,0.0000,1982.12
1637,112.43,0.0000,1982.12
1638,112.43,0.0000,1982.11
1639,112.42,0.0000,1982.11
1640,112.41,0.0000,1982.10
1641,112.41,0.0000,1982.09
1642,112.39,0.0000,1982.08
1643,112.38,0.0000,1982.08
1644,112.37,0.0000,1982.07
1645,112.36,0.0000,1982.06
1646,112.34,0.0000,1982.05
1647,112.33,0.0000,1982.04
1648,112.32,0.0000,1982.04
1649,112.30,0.0000,1982.03
1650,112.29,0.0000,1982.03
1651,112.28,0.0000,1982.02
1652,112.27,0.0000,1982.01
1653,112.27,0.0000,1982.00
1654,112.26,0.0000,1982.00
1655,112.26,0.0000,1981.99
1656,112.25,0.0000,1981.98
1657,112.24,0.0000,1981.98
1658,112.23,0.0000,1981.97
1659,112.22,0.0000,1981.96
1660,112.21,0.0000,1981.95
1661,112.20,0.0000,1981.95
1662,112.18,0.0000,1981.94
1663,112.17,0.0000,1981.94
1664,112.16,0.0000,1981.93
1665,112.15,0.0000,1981.92
1666,112.15,0.0000,1981.92
1667,112.14,0.0000,1981.91
1668,112.13,0.0000,1981.90
1669,112.13,0.0000,1981.89
1670,112.12,0.0000,1981.89
1671,112.11,0.0000,1981.88
1672,112.10,0.0000,1981.88
1673,112.09,0.0000,1981.87
1674,112.08,0.0000,1981.87
1675,112.08,0.0000,1981.86
1676,112.09,0.0000,1981.85
1677,112.09,0.0000,1981.85
1678,112.09,0.0000,1981.84
1679,112.10,0.0000,1981.83
1680,112.10,0.0000,1981.82
1681,112.11,0.0000,1981.82
1682,112.12,0.0000,1981.81
1683,112.12,0.0000,1981.81
1684,112.12,0.0000,1981.80
1685,112.13,0.0000,1981.80
1686,112.12,0.0000,1981.79
1687,112.12,0.0000,1981.78
1688,112.12,0.0000,1981.77
1689,112.12,0.0000,1981.76
1690,112.13,0.0000,1981.76
1691,112.13,0.0000,1981.75
1692,112.13,0.0000,1981.74
1693,112.13,0.0000,1981.73
1694,112.13,0.0000,1981.73
1695,112.13,0.0000,1981.72
1696,112.13,0.0000,1981.71
1697,112.13,0.0000,1981.70
1698,112.13,0.0000,1981.70
1699,112.13,0.0000,1981.69
1700,112.13,0.0000,1981.68
1701,112.13,0.0000,1981.67
1702,112.12,0.0000,1981.66
1703,112.12,0.0000,1981.66
