iter,wl,overlap,ref
1702,42.14,0.0000,2119.31
1703,42.14,0.0000,2119.31
1704,42.14,0.0000,2119.30
1705,42.14,0.0000,2119.30
1706,42.14,0.0000,2119.29
1707,42.16,0.0000,2119.28
1708,42.17,0.0000,2119.28
1709,42.19,0.0000,2119.27
1710,42.21,0.0000,2119.27
1711,42.22,0.0000,2119.26
1712,42.23,0.0000,2119.25
1713,42.23,0.0000,2119.25
1714,42.23,0.0000,2119.24
1715,42.24,0.0000,2119.24
1716,42.24,0.0000,2119.23
1717,42.23,0.0000,2119.23
1718,42.23,0.0000,2119.22
1719,42.22,0.0000,2119.21
1720,42.22,0.0000,2119.21
1721,42.22,0.0000,2119.20
1722,42.21,0.0000,2119.20
1723,42.21,0.0000,2119.19
1724,42.20,0.0000,2119.19
1725,42.19,0.0000,2119.18
1726,42.18,0.0000,2119.18
1727,42.17,0.0000,2119.17
1728,42.16,0.0000,2119.17
1729,42.15,0.0000,2119.16
1730,42.14,0.0000,2119.16
1731,42.13,0.0000,2119.15
1732,42.12,0.0000,2119.15
1733,42.12,0.0000,2119.14
1734,42.11,0.0000,2119.14
1735,42.11,0.0000,2119.13
1736,42.10,0.0000,2119.13
1737,42.10,0.0000,2119.12
1738,42.09,0.0000,2119.12
1739,42.09,0.0000,2119.11
1740,42.08,0.0000,2119.11
1741,42.07,0.0000,2119.10
1742,42.07,0.0000,2119.09
1743,42.06,0.0000,2119.09
1744,42.05,0.0000,2119.08
1745,42.04,0.0000,2119.08
1746,42.03,0.0000,2119.07
1747,42.02,0.0000,2119.07
1748,42.02,0.0000,2119.06
1749,42.01,0.0000,2119.06
1750,41.99,0.0000,2119.06
1751,41.99,0.0000,2119.05
1752,41.98,0.0000,2119.05
1753,41.97,0.0000,2119.04
1754,41.97,0.0000,2119.04
1755,41.96,0.0000,2119.03
1756,41.96,0.0000,2119.03
1757,41.95,0.0000,2119.02
1758,41.94,0.0000,2119.02
1759,41.94,0.0000,2119.01
1760,41.94,0.0000,2119.01
1761,41.93,0.0000,2119.00
1762,41.94,0.0000,2119.00
1763,41.94,0.0000,2118.99
1764,41.94,0.0000,2118.99
1765,41.94,0.0000,2118.98
1766,41.93,0.0000,2118.98
1767,41.94,0.0000,2118.97
1768,41.94,0.0000,2118.96
1769,41.94,0.0000,2118.96
1770,41.94,0.0000,2118.96
1771,41.94,0.0000,2118.95
1772,41.94,0.0000,2118.95
1773,41.94,0.0000,2118.94
1774,41.94,0.0000,2118.93
1775,41.94,0.0000,2118.93
1776,41.93,0.0000,2118.92
1777,41.94,0.0000,2118.92
1778,41.94,0.0000,2118.91
1779,41.94,0.0000,2118.91
1780,41.94,0.0000,2118.90
1781,41.93,0.0000,2118.90
1782,41.93,0.0000,2118.89
1783,41.93,0.0000,2118.88
1784,41.93,0.0000,2118.88
1785,41.94,0.0000,2118.87
1786,41.94,0.0000,2118.86
1787,41.95,0.0000,2118.86
1788,41.95,0.0000,2118.85
1789,41.95,0.0000,2118.84
1790,41.95,0.0000,2118.84
1791,41.95,0.0000,2118.83
1792,41.95,0.0000,2118.83
1793,41.95,0.0000,2118.82
1794,41.95,0.0000,2118.82
1795,41.95,0.0000,2118.81
1796,41.95,0.0000,2118.80
1797,41.94,0.0000,2118.80
1798,41.94,0.0000,2118.79
1799,41.94,0.0000,2118.78
1800,41.94,0.0000,2118.77
1801,41.94,0.0000,2118.77
1802,41.94,0.0000,2118.76
1803,41.94,0.0000,2118.76
1804,41.94,0.0000,2118.75
1805,41.94,0.0000,2118.75
1806,41.94,0.0000,2118.74
1807,41.93,0.0000,2118.73
1808,41.93,0.0000,2118.73
1809,41.93,0.0000,2118.72
1810,41.94,0.0000,2118.72
1811,41.94,0.0000,2118.71
1812,41.94,0.0000,2118.70
1813,41.94,0.0000,2118.70
1814,41.95,0.0000,2118.69
1815,41.95,0.0000,2118.69
1816,41.96,0.0000,2118.68
1817,41.96,0.0000,2118.67
1818,41.96,0.0000,2118.67
1819,41.96,0.0000,2118.66
1820,41.96,0.0000,2118.66
1821,41.96,0.0000,2118.65
1822,41.96,0.0000,2118.64
1823,41.96,0.0000,2118.64
1824,41.96,0.0000,2118.63
1825,41.96,0.0000,2118.62
1826,41.95,0.0000,2118.62
1827,41.95,0.0000,2118.61
1828,41.95,0.0000,2118.60
1829,41.95,0.0000,2118.60
1830,41.94,0.0000,2118.59
1831,41.94,0.0000,2118.59
1832,41.94,0.0000,2118.58
1833,41.93,0.0000,2118.57
1834,41.93,0.0000,2118.57
1835,41.92,0.0000,2118.56
1836,41.92,0.0000,2118.56
1837,41.91,0.0000,2118.55
1838,41.91,0.0000,2118.55
1839,41.90,0.0000,2118.54
1840,41.90,0.0000,2118.53
1841,41.90,0.0000,2118.53
1842,41.90,0.0000,2118.52
1843,41.89,0.0000,2118.52
1844,41.89,0.0000,2118.51
1845,41.89,0.0000,2118.50
1846,41.88,0.0000,2118.50
1847,41.88,0.0000,2118.50
1848,41.87,0.0000,2118.49
1849,41.87,0.0000,2118.48
1850,41.86,0.0000,2118.48
1851,41.86,0.0000,2118.47
1852,41.85,0.0000,2118.47
1853,41.85,0.0000,2118.46
1854,41.84,0.0000,2118.46
1855,41.84,0.0000,2118.45
1856,41.83,0.0000,2118.44
1857,41.83,0.0000,2118.44
1858,41.84,0.0000,2118.44
1859,41.85,0.0000,2118.43
1860,41.86,0.0000,2118.43
1861,41.87,0.0000,2118.43
1862,41.87,0.0000,2118.42
1863,41.87,0.0000,2118.42
1864,41.88,0.0000,2118.42
1865,41.88,0.0000,2118.41
1866,41.88,0.0000,2118.41
1867,41.87,0.0000,2118.40
1868,41.87,0.0000,2118.40
1869,41.87,0.0000,2118.39
1870,41.87,0.0000,2118.39
1871,41.87,0.0000,2118.38
1872,41.87,0.0000,2118.38
1873,41.87,0.0000,2118.37
1874,41.87,0.0000,2118.37
1875,41.86,0.0000,2118.36
1876,41.86,0.0000,2118.36
1877,41.86,0.0000,2118.35
1878,41.85,0.0000,2118.35
1879,41.85,0.0000,2118.34
1880,41.84,0.0000,2118.34
1881,41.84,0.0000,2118.33
1882,41.84,0.0000,2118.33
1883,41.84,0.0000,2118.32
1884,41.84,0.0000,2118.32
1885,41.84,0.0000,2118.31
1886,41.85,0.0000,2118.31
1887,41.85,0.0000,2118.30
1888,41.85,0.0000,2118.29
1889,41.86,0.0000,2118.29
1890,41.86,0.0000,2118.29
1891,41.87,0.0000,2118.28
1892,41.88,0.0000,2118.28
1893,41.90,0.0000,2118.27
1894,41.92,0.0000,2118.27
1895,41.94,0.0000,2118.26
1896,41.94,0.0000,2118.25
1897,41.94,0.0000,2118.25
1898,41.95,0.0000,2118.24
1899,41.97,0.0000,2118.24
1900,41.97,0.0000,2118.23
1901,41.98,0.0000,2118.23
1902,41.99,0.0000,2118.23
1903,41.99,0.0000,2118.22
1904,42.00,0.0000,2118.22
1905,42.00,0.0000,2118.21
1906,42.00,0.0000,2118.20
1907,42.01,0.0000,2118.20
1908,42.02,0.0000,2118.19
1909,42.03,0.0000,2118.19
1910,42.04,0.0000,2118.18
1911,42.04,0.0000,2118.18
1912,42.04,0.0000,2118.17
1913,42.04,0.0000,2118.17
1914,42.04,0.0000,2118.16
1915,42.04,0.0000,2118.16
1916,42.04,0.0000,2118.15
1917,42.04,0.0000,2118.14
1918,42.04,0.0000,2118.14
1919,42.04,0.0000,2118.13
1920,42.04,0.0000,2118.13
1921,42.04,0.0000,2118.12
1922,42.03,0.0000,2118.11
1923,42.02,0.0000,2118.11
1924,42.01,0.0000,2118.11
1925,42.01,0.0000,2118.10
1926,42.00,0.0000,2118.10
1927,42.00,0.0000,2118.09
1928,41.99,0.0000,2118.09
1929,41.98,0.0000,2118.08
1930,41.98,0.0000,2118.08
1931,41.97,0.0000,2118.08
1932,41.96,0.0000,2118.07
1933,41.95,0.0000,2118.06
1934,41.95,0.0000,2118.06
1935,41.95,0.0000,2118.06
1936,41.95,0.0000,2118.05
1937,41.95,0.0000,2118.05
1938,41.95,0.0000,2118.05
1939,41.94,0.0000,2118.04
1940,41.94,0.0000,2118.04
1941,41.94,0.0000,2118.04
1942,41.93,0.0000,2118.03
1943,41.92,0.0000,2118.03
1944,41.91,0.0000,2118.02
1945,41.91,0.0000,2118.02
1946,41.90,0.0000,2118.02
1947,41.89,0.0000,2118.01
1948,41.88,0.0000,2118.01
1949,41.88,0.0000,2118.00
1950,41.87,0.0000,2117.99
1951,41.86,0.0000,2117.99
1952,41.86,0.0000,2117.98
1953,41.85,0.0000,2117.98
1954,41.84,0.0000,2117.97
1955,41.83,0.0000,2117.96
1956,41.83,0.0000,2117.96
1957,41.82,0.0000,2117.95
1958,41.82,0.0000,2117.95
1959,41.81,0.0000,2117.94
1960,41.80,0.0000,2117.94
1961,41.80,0.0000,2117.93
1962,41.80,0.0000,2117.92
1963,41.79,0.0000,2117.92
1964,41.79,0.0000,2117.91
1965,41.78,0.0000,2117.90
1966,41.78,0.0000,2117.90
1967,41.77,0.0000,2117.89
1968,41.77,0.0000,2117.89
1969,41.77,0.0000,2117.88
1970,41.76,0.0000,2117.87
1971,41.75,0.0000,2117.87
1972,41.74,0.0000,2117.86
1973,41.74,0.0000,2117.85
1974,41.73,0.0000,2117.85
1975,41.73,0.0000,2117.84
1976,41.73,0.0000,2117.83
1977,41.73,0.0000,2117.83
1978,41.74,0.0000,2117.82
1979,41.74,0.0000,2117.82
1980,41.74,0.0000,2117.81
1981,41.74,0.0000,2117.81
1982,41.74,0.0000,2117.80
1983,41.74,0.0000,2117.79
1984,41.74,0.0000,2117.79
1985,41.73,0.0000,2117.78
1986,41.73,0.0000,2117.78
1987,41.72,0.0000,2117.77
1988,41.71,0.0000,2117.77
1989,41.71,0.0000,2117.76
1990,41.71,0.0000,2117.76
1991,41.71,0.0000,2117.75
1992,41.70,0.0000,2117.75
1993,41.69,0.0000,2117.74
1994,41.69,0.0000,2117.74
1995,41.68,0.0000,2117.73
1996,41.68,0.0000,2117.73
1997,41.68,0.0000,2117.72
1998,41.67,0.0000,2117.71
1999,41.66,0.0000,2117.71
2000,41.65,0.0000,2117.70
2001,41.65,0.0000,2117.70
2002,41.64,0.0000,2117.69
2003,41.63,0.0000,2117.68
2004,41.62,0.0000,2117.68
2005,41.61,0.0000,2117.67
2006,41.60,0.0000,2117.67
2007,41.59,0.0000,2117.66
2008,41.59,0.0000,2117.65
2009,41.58,0.0000,2117.65
2010,41.57,0.0000,2117.64
2011,41.57,0.0000,2117.64
2012,41.56,0.0000,2117.63
2013,41.56,0.0000,2117.62
2014,41.55,0.0000,2117.62
2015,41.55,0.0000,2117.61
2016,41.56,0.0000,2117.60
2017,41.56,0.0000,2117.60
2018,41.57,0.0000,2117.59
2019,41.57,0.0000,2117.58
2020,41.57,0.0000,2117.57
2021,41.57,0.0000,2117.57
2022,41.57,0.0000,2117.56
2023,41.57,0.0000,2117.56
2024,41.58,0.0000,2117.55
2025,41.58,0.0000,2117.55
2026,41.58,0.0000,2117.54
2027,41.59,0.0000,2117.53
2028,41.59,0.0000,2117.53
2029,41.59,0.0000,2117.52
2030,41.60,0.0000,2117.52
2031,41.60,0.0000,2117.51
2032,41.60,0.0000,2117.50
2033,41.60,0.0000,2117.50
2034,41.60,0.0000,2117.49
2035,41.60,0.0000,2117.48
2036,41.60,0.0000,2117.48
2037,41.60,0.0000,2117.47
2038,41.60,0.0000,2117.46
2039,41.60,0.0000,2117.46
2040,41.60,0.0000,2117.45
2041,41.60,0.0000,2117.45
2042,41.60,0.0000,2117.44
2043,41.60,0.0000,2117.43
2044,41.60,0.0000,2117.43
2045,41.60,0.0000,2117.42
2046,41.59,0.0000,2117.41
2047,41.60,0.0000,2117.41
2048,41.60,0.0000,2117.40
2049,41.60,0.0000,2117.39
2050,41.61,0.0000,2117.39
2051,41.61,0.0000,2117.38
2052,41.61,0.0000,2117.37
2053,41.61,0.0000,2117.37
2054,41.61,0.0000,2117.36
2055,41.61,0.0000,2117.35
2056,41.61,0.0000,2117.35
2057,41.61,0.0000,2117.34
2058,41.61,0.0000,2117.34
2059,41.61,0.0000,2117.33
2060,41.61,0.0000,2117.32
2061,41.61,0.0000,2117.32
2062,41.61,0.0000,2117.31
2063,41.61,0.0000,2117.31
2064,41.61,0.0000,2117.30
2065,41.61,0.0000,2117.30
2066,41.61,0.0000,2117.29
2067,41.60,0.0000,2117.29
2068,41.60,0.0000,2117.28
2069,41.59,0.0000,2117.28
2070,41.59,0.0000,2117.27
2071,41.58,0.0000,2117.27
2072,41.58,0.0000,2117.26
2073,41.58,0.0000,2117.26
2074,41.58,0.0000,2117.25
2075,41.57,0.0000,2117.25
2076,41.57,0.0000,2117.24
2077,41.56,0.0000,2117.24
2078,41.56,0.0000,2117.23
2079,41.56,0.0000,2117.23
2080,41.55,0.0000,2117.22
2081,41.55,0.0000,2117.22
2082,41.55,0.0000,2117.21
2083,41.54,0.0000,2117.20
2084,41.54,0.0000,2117.20
2085,41.53,0.0000,2117.19
2086,41.53,0.0000,2117.18
2087,41.52,0.0000,2117.18
2088,41.52,0.0000,2117.18
2089,41.52,0.0000,2117.17
2090,41.52,0.0000,2117.16
2091,41.52,0.0000,2117.16
2092,41.51,0.0000,2117.15
2093,41.51,0.0000,2117.15
2094,41.51,0.0000,2117.14
2095,41.51,0.0000,2117.13
2096,41.51,0.0000,2117.13
2097,41.51,0.0000,2117.12
2098,41.50,0.0000,2117.12
2099,41.49,0.0000,2117.11
2100,41.49,0.0000,2117.11
2101,41.48,0.0000,2117.10
2102,41.47,0.0000,2117.09
2103,41.47,0.0000,2117.09
2104,41.47,0.0000,2117.08
2105,41.46,0.0000,2117.08
2106,41.46,0.0000,2117.07
2107,41.45,0.0000,2117.07
2108,41.45,0.0000,2117.06
2109,41.45,0.0000,2117.05
2110,41.44,0.0000,2117.05
2111,41.44,0.0000,2117.05
2112,41.44,0.0000,2117.04
2113,41.44,0.0000,2117.04
2114,41.44,0.0000,2117.03
2115,41.45,0.0000,2117.03
2116,41.46,0.0000,2117.02
2117,41.47,0.0000,2117.02
2118,41.47,0.0000,2117.02
2119,41.48,0.0000,2117.01
2120,41.49,0.0000,2117.00
2121,41.49,0.0000,2117.00
2122,41.50,0.0000,2117.00
2123,41.50,0.0000,2116.99
2124,41.50,0.0000,2116.99
2125,41.51,0.0000,2116.98
2126,41.51,0.0000,2116.98
2127,41.51,0.0000,2116.97
2128,41.51,0.0000,2116.97
2129,41.52,0.0000,2116.96
2130,41.53,0.0000,2116.96
2131,41.54,0.0000,2116.95
2132,41.54,0.0000,2116.95
2133,41.55,0.0000,2116.94
2134,41.55,0.0000,2116.93
2135,41.56,0.0000,2116.93
2136,41.57,0.0000,2116.93
2137,41.58,0.0000,2116.92
2138,41.58,0.0000,2116.92
2139,41.58,0.0000,2116.91
2140,41.58,0.0000,2116.91
2141,41.58,0.0000,2116.90
2142,41.59,0.0000,2116.90
2143,41.59,0.0000,2116.89
2144,41.59,0.0000,2116.89
2145,41.59,0.0000,2116.88
2146,41.59,0.0000,2116.88
2147,41.59,0.0000,2116.87
2148,41.59,0.0000,2116.87
2149,41.59,0.0000,2116.86
2150,41.58,0.0000,2116.86
2151,41.58,0.0000,2116.85
2152,41.57,0.0000,2116.84
2153,41.57,0.0000,2116.84
2154,41.57,0.0000,2116.83
2155,41.56,0.0000,2116.83
2156,41.56,0.0000,2116.82
2157,41.56,0.0000,2116.82
2158,41.56,0.0000,2116.81
2159,41.55,0.0000,2116.81
2160,41.55,0.0000,2116.80
2161,41.54,0.0000,2116.80
2162,41.53,0.0000,2116.79
2163,41.53,0.0000,2116.78
2164,41.52,0.0000,2116.78
2165,41.52,0.0000,2116.77
2166,41.51,0.0000,2116.77
2167,41.51,0.0000,2116.76
2168,41.50,0.0000,2116.76
2169,41.49,0.0000,2116.75
2170,41.50,0.0000,2116.75
2171,41.50,0.0000,2116.74
2172,41.50,0.0000,2116.74
2173,41.50,0.0000,2116.73
2174,41.50,0.0000,2116.72
2175,41.49,0.0000,2116.72
2176,41.49,0.0000,2116.71
2177,41.49,0.0000,2116.71
2178,41.49,0.0000,2116.70
2179,41.49,0.0000,2116.70
2180,41.49,0.0000,2116.69
2181,41.49,0.0000,2116.68
2182,41.50,0.0000,2116.68
2183,41.50,0.0000,2116.67
2184,41.52,0.0000,2116.67
2185,41.53,0.0000,2116.66
2186,41.54,0.0000,2116.65
2187,41.55,0.0000,2116.65
2188,41.56,0.0000,2116.64
2189,41.56,0.0000,2116.64
2190,41.56,0.0000,2116.63
2191,41.56,0.0000,2116.62
2192,41.56,0.0000,2116.62
2193,41.56,0.0000,2116.61
2194,41.56,0.0000,2116.61
2195,41.56,0.0000,2116.60
2196,41.56,0.0000,2116.59
2197,41.56,0.0000,2116.58
2198,41.56,0.0000,2116.58
2199,41.56,0.0000,2116.58
2200,41.56,0.0000,2116.57
2201,41.55,0.0000,2116.56
2202,41.55,0.0000,2116.56
2203,41.55,0.0000,2116.55
2204,41.54,0.0000,2116.55
2205,41.54,0.0000,2116.54
2206,41.53,0.0000,2116.53
2207,41.53,0.0000,2116.53
2208,41.52,0.0000,2116.52
2209,41.52,0.0000,2116.52
2210,41.52,0.0000,2116.51
2211,41.52,0.0000,2116.51
2212,41.52,0.0000,2116.50
2213,41.52,0.0000,2116.50
2214,41.51,0.0000,2116.49
2215,41.51,0.0000,2116.49
2216,41.50,0.0000,2116.48
2217,41.50,0.0000,2116.48
2218,41.50,0.0000,2116.47
2219,41.50,0.0000,2116.47
2220,41.50,0.0000,2116.46
2221,41.50,0.0000,2116.46
2222,41.49,0.0000,2116.45
2223,41.49,0.0000,2116.45
2224,41.48,0.0000,2116.45
2225,41.47,0.0000,2116.44
2226,41.47,0.0000,2116.44
2227,41.46,0.0000,2116.43
2228,41.46,0.0000,2116.43
2229,41.46,0.0000,2116.42
2230,41.46,0.0000,2116.42
2231,41.46,0.0000,2116.41
2232,41.46,0.0000,2116.41
2233,41.46,0.0000,2116.40
2234,41.46,0.0000,2116.40
2235,41.46,0.0000,2116.39
2236,41.45,0.0000,2116.39
2237,41.45,0.0001,2116.38
2238,41.44,0.0000,2116.38
2239,41.43,0.0000,2116.37
2240,41.44,0.0000,2116.37
2241,41.44,0.0000,2116.36
2242,41.44,0.0000,2116.36
2243,41.44,0.0000,2116.35
2244,41.44,0.0000,2116.35
2245,41.45,0.0000,2116.34
2246,41.46,0.0000,2116.34
2247,41.46,0.0000,2116.33
2248,41.47,0.0000,2116.33
2249,41.48,0.0000,2116.32
2250,41.48,0.0000,2116.32
2251,41.49,0.0000,2116.31
2252,41.49,0.0000,2116.31
2253,41.49,0.0000,2116.31
2254,41.49,0.0000,2116.30
2255,41.49,0.0000,2116.30
2256,41.49,0.0000,2116.29
2257,41.49,0.0000,2116.29
2258,41.49,0.0000,2116.28
2259,41.49,0.0000,2116.28
2260,41.49,0.0000,2116.27
2261,41.49,0.0000,2116.27
2262,41.49,0.0000,2116.26
2263,41.48,0.0000,2116.25
2264,41.49,0.0000,2116.25
2265,41.49,0.0000,2116.25
2266,41.50,0.0000,2116.24
2267,41.51,0.0000,2116.24
2268,41.53,0.0000,2116.23
2269,41.56,0.0000,2116.22
2270,41.57,0.0000,2116.22
2271,41.59,0.0000,2116.21
2272,41.60,0.0000,2116.21
2273,41.62,0.0000,2116.20
2274,41.63,0.0000,2116.20
2275,41.64,0.0000,2116.19
2276,41.65,0.0000,2116.19
2277,41.66,0.0000,2116.18
2278,41.66,0.0000,2116.17
2279,41.67,0.0000,2116.17
2280,41.67,0.0000,2116.16
2281,41.68,0.0000,2116.16
2282,41.67,0.0000,2116.15
2283,41.67,0.0000,2116.15
2284,41.67,0.0000,2116.14
2285,41.67,0.0000,2116.13
2286,41.67,0.0000,2116.13
2287,41.67,0.0000,2116.12
2288,41.67,0.0000,2116.12
2289,41.68,0.0000,2116.11
2290,41.68,0.0000,2116.11
2291,41.68,0.0000,2116.10
2292,41.69,0.0000,2116.10
2293,41.70,0.0000,2116.09
2294,41.70,0.0000,2116.08
2295,41.71,0.0000,2116.08
2296,41.72,0.0000,2116.07
2297,41.73,0.0000,2116.07
2298,41.73,0.0000,2116.06
2299,41.73,0.0000,2116.06
2300,41.72,0.0000,2116.05
2301,41.72,0.0000,2116.05
2302,41.72,0.0000,2116.04
2303,41.72,0.0000,2116.03
2304,41.71,0.0000,2116.03
2305,41.71,0.0000,2116.02
2306,41.70,0.0000,2116.01
2307,41.70,0.0000,2116.00
2308,41.70,0.0000,2116.00
2309,41.70,0.0000,2116.00
2310,41.69,0.0000,2115.99
2311,41.69,0.0000,2115.98
2312,41.69,0.0000,2115.98
2313,41.70,0.0000,2115.97
2314,41.70,0.0000,2115.97
2315,41.71,0.0000,2115.96
2316,41.72,0.0000,2115.96
2317,41.71,0.0000,2115.95
2318,41.71,0.0000,2115.95
2319,41.70,0.0000,2115.95
2320,41.70,0.0000,2115.94
2321,41.69,0.0000,2115.94
2322,41.69,0.0000,2115.93
2323,41.69,0.0000,2115.93
2324,41.68,0.0000,2115.92
2325,41.68,0.0000,2115.92
2326,41.67,0.0000,2115.91
2327,41.67,0.0000,2115.91
2328,41.67,0.0000,2115.90
2329,41.66,0.0000,2115.90
2330,41.66,0.0000,2115.89
2331,41.65,0.0000,2115.89
2332,41.64,0.0000,2115.89
2333,41.63,0.0000,2115.88
2334,41.62,0.0000,2115.88
2335,41.61,0.0000,2115.88
2336,41.60,0.0000,2115.87
2337,41.60,0.0000,2115.87
2338,41.59,0.0001,2115.87
2339,41.58,0.0000,2115.86
2340,41.58,0.0000,2115.86
2341,41.57,0.0001,2115.86
2342,41.57,0.0000,2115.85
2343,41.56,0.0000,2115.85
2344,41.56,0.0000,2115.85
2345,41.55,0.0000,2115.84
2346,41.54,0.0000,2115.83
2347,41.54,0.0000,2115.83
2348,41.53,0.0000,2115.83
2349,41.53,0.0000,2115.82
2350,41.53,0.0000,2115.81
2351,41.52,0.0000,2115.81
2352,41.52,0.0000,2115.81
2353,41.51,0.0000,2115.80
2354,41.51,0.0000,2115.79
2355,41.51,0.0000,2115.79
2356,41.51,0.0000,2115.79
2357,41.51,0.0000,2115.78
2358,41.51,0.0000,2115.78
2359,41.52,0.0000,2115.77
2360,41.52,0.0000,2115.77
2361,41.53,0.0000,2115.76
2362,41.54,0.0000,2115.75
2363,41.55,0.0000,2115.75
2364,41.56,0.0000,2115.74
2365,41.57,0.0000,2115.74
2366,41.57,0.0000,2115.73
2367,41.58,0.0000,2115.73
2368,41.58,0.0000,2115.72
2369,41.58,0.0000,2115.72
2370,41.58,0.0000,2115.71
2371,41.58,0.0000,2115.71
2372,41.58,0.0000,2115.70
2373,41.57,0.0000,2115.69
2374,41.57,0.0000,2115.69
2375,41.57,0.0000,2115.69
2376,41.57,0.0000,2115.68
2377,41.57,0.0000,2115.68
2378,41.56,0.0000,2115.67
2379,41.55,0.0000,2115.67
2380,41.54,0.0000,2115.66
2381,41.53,0.0000,2115.66
2382,41.53,0.0000,2115.65
2383,41.52,0.0000,2115.65
2384,41.51,0.0000,2115.64
2385,41.50,0.0000,2115.64
2386,41.50,0.0000,2115.64
2387,41.50,0.0000,2115.63
2388,41.50,0.0000,2115.63
2389,41.50,0.0000,2115.62
2390,41.50,0.0000,2115.61
2391,41.50,0.0000,2115.61
2392,41.51,0.0000,2115.60
2393,41.51,0.0000,2115.60
2394,41.51,0.0000,2115.59
2395,41.51,0.0000,2115.59
2396,41.51,0.0000,2115.58
2397,41.51,0.0000,2115.58
2398,41.51,0.0000,2115.57
2399,41.50,0.0000,2115.57
2400,41.50,0.0000,2115.56
2401,41.50,0.0000,2115.56
2402,41.49,0.0000,2115.55
2403,41.49,0.0000,2115.55
2404,41.49,0.0000,2115.54
2405,41.48,0.0000,2115.53
2406,41.47,0.0000,2115.53
2407,41.47,0.0000,2115.52
2408,41.46,0.0000,2115.52
2409,41.46,0.0000,2115.51
2410,41.45,0.0000,2115.51
2411,41.44,0.0000,2115.50
2412,41.44,0.0000,2115.49
2413,41.43,0.0000,2115.49
2414,41.43,0.0000,2115.48
2415,41.43,0.0000,2115.48
2416,41.42,0.0000,2115.47
2417,41.42,0.0000,2115.47
2418,41.42,0.0000,2115.46
2419,41.42,0.0000,2115.46
2420,41.42,0.0000,2115.45
2421,41.42,0.0000,2115.45
2422,41.42,0.0000,2115.45
2423,41.42,0.0000,2115.44
2424,41.42,0.0000,2115.44
2425,41.42,0.0000,2115.44
2426,41.42,0.0000,2115.44
2427,41.42,0.0000,2115.43
2428,41.42,0.0000,2115.43
2429,41.42,0.0000,2115.43
2430,41.43,0.0000,2115.42
2431,41.43,0.0000,2115.42
2432,41.43,0.0000,2115.42
2433,41.43,0.0000,2115.41
2434,41.44,0.0000,2115.41
2435,41.43,0.0000,2115.41
2436,41.43,0.0000,2115.40
2437,41.43,0.0000,2115.40
2438,41.44,0.0000,2115.39
2439,41.44,0.0000,2115.39
2440,41.43,0.0000,2115.39
2441,41.43,0.0000,2115.39
2442,41.43,0.0000,2115.38
2443,41.43,0.0000,2115.38
2444,41.43,0.0000,2115.37
2445,41.43,0.0000,2115.37
2446,41.43,0.0000,2115.37
2447,41.42,0.0000,2115.36
2448,41.42,0.0000,2115.36
2449,41.42,0.0000,2115.35
2450,41.42,0.0000,2115.35
2451,41.43,0.0000,2115.34
2452,41.44,0.0000,2115.34
2453,41.44,0.0000,2115.33
2454,41.45,0.0000,2115.33
2455,41.46,0.0000,2115.32
2456,41.46,0.0000,2115.32
2457,41.47,0.0000,2115.31
2458,41.47,0.0000,2115.31
2459,41.47,0.0000,2115.30
2460,41.46,0.0000,2115.30
2461,41.47,0.0000,2115.29
2462,41.47,0.0000,2115.29
2463,41.47,0.0000,2115.29
2464,41.47,0.0000,2115.28
2465,41.48,0.0000,2115.28
2466,41.50,0.0000,2115.27
2467,41.51,0.0000,2115.27
2468,41.53,0.0000,2115.27
2469,41.54,0.0000,2115.26
2470,41.55,0.0000,2115.26
2471,41.57,0.0000,2115.25
2472,41.58,0.0000,2115.25
2473,41.59,0.0000,2115.25
2474,41.59,0.0000,2115.24
2475,41.60,0.0000,2115.24
2476,41.60,0.0000,2115.23
2477,41.61,0.0000,2115.23
2478,41.61,0.0000,2115.22
2479,41.61,0.0000,2115.22
2480,41.62,0.0000,2115.22
2481,41.63,0.0000,2115.21
2482,41.63,0.0000,2115.21
2483,41.64,0.0000,2115.20
2484,41.64,0.0000,2115.20
2485,41.64,0.0000,2115.20
2486,41.64,0.0000,2115.19
2487,41.64,0.0000,2115.19
2488,41.64,0.0000,2115.19
2489,41.64,0.0000,2115.18
2490,41.64,0.0000,2115.18
2491,41.64,0.0000,2115.18
2492,41.64,0.0000,2115.18
2493,41.65,0.0000,2115.17
2494,41.65,0.0000,2115.17
2495,41.65,0.0000,2115.17
2496,41.65,0.0000,2115.17
2497,41.64,0.0000,2115.16
2498,41.64,0.0000,2115.16
2499,41.65,0.0000,2115.15
2500,41.66,0.0000,2115.15
2501,41.67,0.0000,2115.15
2502,41.68,0.0000,2115.14
2503,41.68,0.0000,2115.14
2504,41.69,0.0000,2115.13
2505,41.68,0.0000,2115.13
2506,41.67,0.0000,2115.12
2507,41.66,0.0000,2115.12
2508,41.66,0.0000,2115.11
2509,41.65,0.0000,2115.11
2510,41.65,0.0000,2115.11
2511,41.65,0.0000,2115.10
2512,41.65,0.0000,2115.10
2513,41.65,0.0000,2115.09
2514,41.65,0.0000,2115.09
2515,41.64,0.0000,2115.08
2516,41.65,0.0000,2115.08
2517,41.65,0.0000,2115.07
2518,41.65,0.0000,2115.07
2519,41.65,0.0000,2115.06
2520,41.65,0.0000,2115.06
2521,41.65,0.0000,2115.05
2522,41.65,0.0000,2115.05
2523,41.65,0.0000,2115.04
