iter,wl,overlap,ref
1700,36.24,0.0000,2037.67
1701,36.23,0.0000,2037.66
1702,36.22,0.0000,2037.65
1703,36.22,0.0000,2037.65
1704,36.21,0.0000,2037.64
1705,36.20,0.0000,2037.63
1706,36.19,0.0000,2037.63
1707,36.18,0.0000,2037.62
1708,36.17,0.0000,2037.61
1709,36.17,0.0000,2037.61
1710,36.16,0.0000,2037.60
1711,36.16,0.0000,2037.60
1712,36.16,0.0000,2037.59
1713,36.16,0.0000,2037.58
1714,36.17,0.0000,2037.57
1715,36.17,0.0000,2037.57
1716,36.18,0.0000,2037.56
1717,36.18,0.0000,2037.55
1718,36.18,0.0000,2037.55
1719,36.18,0.0000,2037.54
1720,36.18,0.0000,2037.53
1721,36.18,0.0000,2037.53
1722,36.18,0.0000,2037.52
1723,36.18,0.0000,2037.51
1724,36.17,0.0000,2037.51
1725,36.17,0.0000,2037.50
1726,36.16,0.0000,2037.50
1727,36.15,0.0000,2037.49
1728,36.15,0.0000,2037.48
1729,36.15,0.0000,2037.48
1730,36.15,0.0000,2037.47
1731,36.15,0.0000,2037.46
1732,36.15,0.0000,2037.45
1733,36.15,0.0000,2037.45
1734,36.15,0.0000,2037.44
1735,36.15,0.0000,2037.43
1736,36.15,0.0000,2037.43
1737,36.16,0.0000,2037.42
1738,36.16,0.0000,2037.42
1739,36.16,0.0000,2037.41
1740,36.16,0.0000,2037.40
1741,36.17,0.0000,2037.40
1742,36.17,0.0000,2037.39
1743,36.17,0.0000,2037.39
1744,36.18,0.0000,2037.38
1745,36.18,0.0000,2037.37
1746,36.18,0.0000,2037.37
1747,36.19,0.0000,2037.36
1748,36.20,0.0000,2037.36
1749,36.21,0.0000,2037.35
1750,36.21,0.0000,2037.34
1751,36.22,0.0000,2037.34
1752,36.22,0.0000,2037.33
1753,36.22,0.0000,2037.32
1754,36.22,0.0000,2037.32
1755,36.22,0.0000,2037.31
1756,36.23,0.0000,2037.30
1757,36.23,0.0000,2037.30
1758,36.24,0.0000,2037.29
1759,36.24,0.0000,2037.29
1760,36.24,0.0000,2037.28
1761,36.24,0.0000,2037.27
1762,36.24,0.0000,2037.27
1763,36.24,0.0000,2037.26
1764,36.24,0.0000,2037.25
1765,36.24,0.0000,2037.25
1766,36.24,0.0000,2037.24
1767,36.24,0.0000,2037.23
1768,36.24,0.0000,2037.23
1769,36.24,0.0000,2037.22
1770,36.23,0.0000,2037.21
1771,36.23,0.0000,2037.21
1772,36.23,0.0000,2037.20
1773,36.22,0.0000,2037.19
1774,36.22,0.0000,2037.19
1775,36.21,0.0000,2037.18
1776,36.20,0.0000,2037.17
1777,36.20,0.0000,2037.17
1778,36.19,0.0000,2037.16
1779,36.19,0.0000,2037.15
1780,36.18,0.0000,2037.15
1781,36.17,0.0000,2037.14
1782,36.17,0.0000,2037.13
1783,36.16,0.0000,2037.13
1784,36.16,0.0000,2037.12
1785,36.15,0.0000,2037.12
1786,36.15,0.0000,2037.11
1787,36.15,0.0000,2037.10
1788,36.14,0.0000,2037.10
1789,36.14,0.0000,2037.09
1790,36.14,0.0000,2037.09
1791,36.14,0.0000,2037.08
1792,36.14,0.0000,2037.07
1793,36.13,0.0000,2037.07
1794,36.13,0.0000,2037.06
1795,36.12,0.0000,2037.06
1796,36.12,0.0000,2037.05
1797,36.12,0.0000,2037.04
1798,36.11,0.0000,2037.04
1799,36.10,0.0000,2037.03
1800,36.10,0.0000,2037.03
1801,36.09,0.0000,2037.02
1802,36.08,0.0000,2037.01
1803,36.08,0.0000,2037.01
1804,36.07,0.0000,2037.00
1805,36.06,0.0000,2037.00
1806,36.06,0.0000,2036.99
1807,36.05,0.0000,2036.98
1808,36.04,0.0000,2036.98
1809,36.03,0.0000,2036.97
1810,36.03,0.0000,2036.97
1811,36.02,0.0000,2036.96
1812,36.02,0.0000,2036.95
1813,36.01,0.0000,2036.95
1814,36.01,0.0000,2036.94
1815,36.00,0.0000,2036.93
1816,35.99,0.0000,2036.93
1817,35.99,0.0000,2036.92
1818,35.98,0.0000,2036.91
1819,35.98,0.0000,2036.91
1820,35.97,0.0000,2036.90
1821,35.97,0.0000,2036.90
1822,35.96,0.0000,2036.89
1823,35.96,0.0000,2036.88
1824,35.96,0.0000,2036.87
1825,35.95,0.0000,2036.87
1826,35.94,0.0000,2036.86
1827,35.94,0.0000,2036.86
1828,35.93,0.0000,2036.85
1829,35.93,0.0000,2036.84
1830,35.92,0.0000,2036.84
1831,35.91,0.0000,2036.83
1832,35.91,0.0000,2036.82
1833,35.90,0.0000,2036.82
1834,35.89,0.0000,2036.81
1835,35.89,0.0000,2036.80
1836,35.88,0.0000,2036.80
1837,35.87,0.0000,2036.79
1838,35.87,0.0000,2036.78
1839,35.87,0.0000,2036.78
1840,35.87,0.0000,2036.77
1841,35.86,0.0000,2036.76
1842,35.87,0.0000,2036.76
1843,35.87,0.0000,2036.75
1844,35.88,0.0000,2036.74
1845,35.89,0.0000,2036.74
1846,35.91,0.0000,2036.73
1847,35.92,0.0000,2036.72
1848,35.93,0.0000,2036.71
1849,35.94,0.0000,2036.71
1850,35.95,0.0000,2036.70
1851,35.96,0.0000,2036.69
1852,35.97,0.0000,2036.69
1853,35.97,0.0000,2036.68
1854,35.97,0.0000,2036.68
1855,35.98,0.0000,2036.67
1856,35.98,0.0000,2036.66
1857,35.98,0.0000,2036.65
1858,35.98,0.0000,2036.65
1859,35.98,0.0000,2036.64
1860,35.98,0.0000,2036.64
1861,35.97,0.0000,2036.63
1862,35.97,0.0000,2036.62
1863,35.97,0.0000,2036.62
1864,35.97,0.0000,2036.61
1865,35.97,0.0000,2036.61
1866,35.96,0.0000,2036.60
1867,35.96,0.0000,2036.59
1868,35.96,0.0000,2036.59
1869,35.95,0.0000,2036.58
1870,35.94,0.0000,2036.57
1871,35.94,0.0000,2036.57
1872,35.94,0.0000,2036.56
1873,35.93,0.0000,2036.55
1874,35.92,0.0000,2036.55
1875,35.92,0.0000,2036.54
1876,35.91,0.0000,2036.54
1877,35.91,0.0000,2036.53
1878,35.90,0.0000,2036.52
1879,35.89,0.0000,2036.52
1880,35.89,0.0000,2036.51
1881,35.89,0.0000,2036.51
1882,35.89,0.0000,2036.50
1883,35.89,0.0000,2036.50
1884,35.89,0.0000,2036.49
1885,35.89,0.0000,2036.48
1886,35.88,0.0000,2036.48
1887,35.88,0.0000,2036.47
1888,35.88,0.0000,2036.47
1889,35.87,0.0000,2036.46
1890,35.87,0.0000,2036.45
1891,35.86,0.0000,2036.45
1892,35.85,0.0000,2036.44
1893,35.85,0.0000,2036.44
1894,35.84,0.0000,2036.43
1895,35.83,0.0000,2036.42
1896,35.83,0.0000,2036.42
1897,35.82,0.0000,2036.41
1898,35.82,0.0000,2036.41
1899,35.81,0.0000,2036.40
1900,35.81,0.0000,2036.40
1901,35.81,0.0000,2036.39
1902,35.80,0.0000,2036.39
1903,35.80,0.0000,2036.38
1904,35.80,0.0000,2036.38
1905,35.79,0.0000,2036.37
1906,35.79,0.0000,2036.37
1907,35.79,0.0000,2036.36
1908,35.79,0.0000,2036.36
1909,35.79,0.0000,2036.35
1910,35.79,0.0000,2036.35
1911,35.79,0.0000,2036.34
1912,35.79,0.0000,2036.33
1913,35.80,0.0000,2036.33
1914,35.80,0.0000,2036.32
1915,35.80,0.0000,2036.32
1916,35.81,0.0000,2036.31
1917,35.81,0.0000,2036.31
1918,35.81,0.0000,2036.30
1919,35.81,0.0000,2036.29
1920,35.81,0.0000,2036.29
1921,35.81,0.0000,2036.28
1922,35.80,0.0000,2036.28
1923,35.80,0.0000,2036.27
1924,35.80,0.0000,2036.27
1925,35.79,0.0000,2036.26
1926,35.79,0.0000,2036.25
1927,35.79,0.0000,2036.25
1928,35.79,0.0000,2036.24
1929,35.79,0.0000,2036.24
1930,35.78,0.0000,2036.23
1931,35.78,0.0000,2036.23
1932,35.78,0.0000,2036.22
1933,35.78,0.0000,2036.22
1934,35.78,0.0000,2036.21
1935,35.78,0.0000,2036.21
1936,35.78,0.0000,2036.20
1937,35.78,0.0000,2036.19
1938,35.77,0.0000,2036.19
1939,35.77,0.0000,2036.18
1940,35.77,0.0000,2036.18
1941,35.77,0.0000,2036.17
1942,35.77,0.0000,2036.17
1943,35.77,0.0000,2036.16
1944,35.77,0.0000,2036.15
1945,35.78,0.0000,2036.15
1946,35.78,0.0000,2036.14
1947,35.78,0.0000,2036.14
1948,35.79,0.0000,2036.13
1949,35.79,0.0000,2036.12
1950,35.79,0.0000,2036.12
1951,35.79,0.0000,2036.11
1952,35.79,0.0000,2036.10
1953,35.79,0.0000,2036.10
1954,35.79,0.0000,2036.09
1955,35.79,0.0000,2036.09
1956,35.78,0.0000,2036.08
1957,35.78,0.0000,2036.08
1958,35.78,0.0000,2036.07
1959,35.78,0.0000,2036.07
1960,35.78,0.0000,2036.06
1961,35.78,0.0000,2036.06
1962,35.78,0.0000,2036.05
1963,35.78,0.0000,2036.05
1964,35.78,0.0000,2036.04
1965,35.78,0.0000,2036.03
1966,35.78,0.0000,2036.03
1967,35.79,0.0000,2036.02
1968,35.79,0.0000,2036.02
1969,35.79,0.0000,2036.01
1970,35.79,0.0000,2036.01
1971,35.79,0.0000,2036.00
1972,35.80,0.0000,2036.00
1973,35.80,0.0000,2035.99
1974,35.80,0.0000,2035.99
1975,35.80,0.0000,2035.98
1976,35.80,0.0000,2035.97
1977,35.80,0.0000,2035.97
1978,35.80,0.0000,2035.96
1979,35.79,0.0000,2035.96
1980,35.79,0.0000,2035.95
1981,35.78,0.0000,2035.95
1982,35.78,0.0000,2035.94
1983,35.77,0.0000,2035.94
1984,35.77,0.0000,2035.93
1985,35.76,0.0000,2035.93
1986,35.76,0.0000,2035.92
1987,35.75,0.0000,2035.92
1988,35.74,0.0000,2035.91
1989,35.75,0.0000,2035.91
1990,35.74,0.0000,2035.90
1991,35.74,0.0000,2035.90
1992,35.74,0.0000,2035.89
1993,35.74,0.0000,2035.89
1994,35.74,0.0000,2035.88
1995,35.73,0.0000,2035.87
1996,35.73,0.0000,2035.87
1997,35.74,0.0000,2035.86
1998,35.74,0.0000,2035.86
1999,35.73,0.0000,2035.85
2000,35.73,0.0000,2035.85
2001,35.73,0.0000,2035.84
2002,35.72,0.0000,2035.84
2003,35.72,0.0000,2035.83
2004,35.72,0.0000,2035.83
2005,35.72,0.0000,2035.82
2006,35.72,0.0000,2035.82
2007,35.72,0.0000,2035.81
2008,35.71,0.0000,2035.81
2009,35.70,0.0000,2035.80
2010,35.69,0.0000,2035.80
2011,35.69,0.0000,2035.79
2012,35.68,0.0000,2035.79
2013,35.67,0.0000,2035.79
2014,35.66,0.0000,2035.78
2015,35.66,0.0000,2035.78
2016,35.65,0.0000,2035.77
2017,35.64,0.0000,2035.77
2018,35.64,0.0000,2035.76
2019,35.63,0.0000,2035.76
2020,35.62,0.0000,2035.75
2021,35.63,0.0000,2035.75
2022,35.63,0.0000,2035.74
2023,35.63,0.0000,2035.74
2024,35.64,0.0000,2035.73
2025,35.64,0.0000,2035.73
2026,35.64,0.0000,2035.73
2027,35.64,0.0000,2035.72
2028,35.65,0.0000,2035.72
2029,35.65,0.0000,2035.71
2030,35.65,0.0000,2035.71
2031,35.65,0.0000,2035.70
2032,35.65,0.0000,2035.70
2033,35.65,0.0000,2035.69
2034,35.65,0.0000,2035.69
2035,35.65,0.0000,2035.68
2036,35.65,0.0000,2035.68
2037,35.65,0.0000,2035.67
2038,35.64,0.0000,2035.67
2039,35.64,0.0000,2035.66
2040,35.63,0.0000,2035.66
2041,35.63,0.0000,2035.65
2042,35.62,0.0000,2035.65
2043,35.62,0.0000,2035.64
2044,35.61,0.0000,2035.64
2045,35.60,0.0000,2035.63
2046,35.60,0.0000,2035.63
2047,35.59,0.0000,2035.62
2048,35.58,0.0000,2035.62
2049,35.58,0.0000,2035.61
2050,35.58,0.0000,2035.61
2051,35.59,0.0000,2035.60
2052,35.59,0.0000,2035.59
2053,35.59,0.0000,2035.59
2054,35.59,0.0000,2035.58
2055,35.59,0.0000,2035.58
2056,35.59,0.0000,2035.57
2057,35.60,0.0000,2035.57
2058,35.60,0.0000,2035.56
2059,35.60,0.0000,2035.55
2060,35.60,0.0000,2035.55
2061,35.60,0.0000,2035.54
2062,35.60,0.0000,2035.53
2063,35.60,0.0000,2035.53
2064,35.60,0.0000,2035.52
2065,35.60,0.0000,2035.52
2066,35.59,0.0000,2035.51
2067,35.59,0.0000,2035.50
2068,35.59,0.0000,2035.50
2069,35.60,0.0000,2035.49
2070,35.61,0.0000,2035.49
2071,35.62,0.0000,2035.48
2072,35.62,0.0000,2035.47
2073,35.63,0.0000,2035.47
2074,35.63,0.0000,2035.46
2075,35.64,0.0000,2035.46
2076,35.64,0.0000,2035.45
2077,35.64,0.0000,2035.44
2078,35.64,0.0000,2035.44
2079,35.64,0.0000,2035.43
2080,35.64,0.0000,2035.43
2081,35.64,0.0000,2035.42
2082,35.64,0.0000,2035.41
2083,35.63,0.0000,2035.41
2084,35.63,0.0000,2035.40
2085,35.63,0.0000,2035.40
2086,35.62,0.0000,2035.39
2087,35.62,0.0000,2035.38
2088,35.62,0.0000,2035.38
2089,35.62,0.0000,2035.37
2090,35.61,0.0000,2035.36
2091,35.61,0.0000,2035.36
2092,35.60,0.0000,2035.35
2093,35.59,0.0000,2035.35
2094,35.58,0.0000,2035.34
2095,35.58,0.0000,2035.33
2096,35.57,0.0000,2035.33
2097,35.56,0.0000,2035.32
2098,35.55,0.0000,2035.32
2099,35.55,0.0000,2035.31
2100,35.55,0.0000,2035.30
2101,35.55,0.0000,2035.30
2102,35.55,0.0000,2035.29
2103,35.55,0.0000,2035.29
2104,35.55,0.0000,2035.28
2105,35.54,0.0000,2035.27
2106,35.54,0.0000,2035.27
2107,35.54,0.0000,2035.26
2108,35.53,0.0000,2035.26
2109,35.52,0.0000,2035.25
2110,35.52,0.0000,2035.25
2111,35.51,0.0000,2035.24
2112,35.51,0.0000,2035.23
2113,35.50,0.0000,2035.23
2114,35.50,0.0000,2035.22
2115,35.49,0.0000,2035.22
2116,35.48,0.0000,2035.21
2117,35.48,0.0000,2035.20
2118,35.47,0.0000,2035.20
2119,35.46,0.0000,2035.19
2120,35.46,0.0000,2035.19
2121,35.46,0.0000,2035.18
2122,35.45,0.0000,2035.17
2123,35.45,0.0000,2035.17
2124,35.43,0.0000,2035.16
2125,35.42,0.0000,2035.16
2126,35.42,0.0000,2035.15
2127,35.41,0.0000,2035.15
2128,35.40,0.0000,2035.14
2129,35.39,0.0000,2035.14
2130,35.39,0.0000,2035.13
2131,35.38,0.0000,2035.12
2132,35.38,0.0000,2035.12
2133,35.36,0.0000,2035.11
2134,35.35,0.0000,2035.11
2135,35.35,0.0000,2035.10
2136,35.34,0.0000,2035.09
2137,35.34,0.0000,2035.09
2138,35.33,0.0000,2035.08
2139,35.33,0.0000,2035.08
2140,35.33,0.0000,2035.07
2141,35.33,0.0000,2035.07
2142,35.33,0.0000,2035.06
2143,35.33,0.0000,2035.06
2144,35.33,0.0000,2035.05
2145,35.32,0.0000,2035.05
2146,35.31,0.0000,2035.04
2147,35.31,0.0000,2035.04
2148,35.30,0.0000,2035.03
2149,35.31,0.0000,2035.02
2150,35.31,0.0000,2035.02
2151,35.32,0.0000,2035.01
2152,35.33,0.0000,2035.01
2153,35.34,0.0000,2035.00
2154,35.36,0.0000,2035.00
2155,35.37,0.0000,2034.99
2156,35.39,0.0000,2034.98
2157,35.40,0.0000,2034.98
2158,35.42,0.0000,2034.97
2159,35.42,0.0000,2034.97
2160,35.43,0.0000,2034.96
2161,35.44,0.0000,2034.96
2162,35.44,0.0000,2034.95
2163,35.45,0.0000,2034.95
2164,35.45,0.0000,2034.94
2165,35.45,0.0000,2034.94
2166,35.45,0.0000,2034.93
2167,35.45,0.0000,2034.93
2168,35.45,0.0000,2034.92
2169,35.45,0.0000,2034.92
2170,35.44,0.0000,2034.92
2171,35.44,0.0000,2034.91
2172,35.44,0.0000,2034.91
2173,35.43,0.0000,2034.90
2174,35.43,0.0000,2034.90
2175,35.42,0.0000,2034.89
2176,35.42,0.0000,2034.89
2177,35.41,0.0000,2034.88
2178,35.40,0.0000,2034.88
2179,35.40,0.0000,2034.87
2180,35.39,0.0000,2034.87
2181,35.38,0.0000,2034.86
2182,35.38,0.0000,2034.86
2183,35.37,0.0000,2034.85
2184,35.36,0.0000,2034.85
2185,35.35,0.0000,2034.84
2186,35.35,0.0000,2034.83
2187,35.35,0.0000,2034.83
2188,35.36,0.0000,2034.83
2189,35.36,0.0000,2034.82
2190,35.37,0.0000,2034.82
2191,35.38,0.0000,2034.81
2192,35.38,0.0000,2034.81
2193,35.38,0.0000,2034.80
2194,35.38,0.0000,2034.80
2195,35.38,0.0000,2034.79
2196,35.38,0.0000,2034.79
2197,35.38,0.0000,2034.78
2198,35.38,0.0000,2034.78
2199,35.37,0.0000,2034.77
2200,35.37,0.0000,2034.77
2201,35.37,0.0000,2034.76
2202,35.36,0.0000,2034.76
2203,35.36,0.0000,2034.75
2204,35.35,0.0000,2034.75
2205,35.35,0.0000,2034.74
2206,35.34,0.0000,2034.73
2207,35.34,0.0000,2034.73
2208,35.33,0.0000,2034.72
2209,35.33,0.0000,2034.72
2210,35.32,0.0000,2034.71
2211,35.31,0.0000,2034.71
2212,35.31,0.0000,2034.70
2213,35.30,0.0000,2034.70
2214,35.30,0.0000,2034.69
2215,35.29,0.0000,2034.69
2216,35.29,0.0000,2034.68
2217,35.28,0.0000,2034.68
2218,35.28,0.0000,2034.67
2219,35.27,0.0000,2034.67
2220,35.27,0.0000,2034.66
2221,35.26,0.0000,2034.66
2222,35.26,0.0000,2034.65
2223,35.26,0.0000,2034.64
2224,35.25,0.0000,2034.64
2225,35.25,0.0000,2034.63
2226,35.24,0.0000,2034.63
2227,35.23,0.0000,2034.62
2228,35.23,0.0000,2034.62
2229,35.23,0.0000,2034.61
2230,35.23,0.0000,2034.61
2231,35.23,0.0000,2034.60
2232,35.23,0.0000,2034.60
2233,35.24,0.0000,2034.59
2234,35.24,0.0000,2034.59
2235,35.25,0.0000,2034.58
2236,35.25,0.0000,2034.58
2237,35.25,0.0000,2034.57
2238,35.25,0.0000,2034.57
2239,35.25,0.0000,2034.56
2240,35.25,0.0000,2034.56
2241,35.25,0.0000,2034.55
2242,35.24,0.0000,2034.55
2243,35.24,0.0000,2034.54
2244,35.23,0.0000,2034.54
2245,35.23,0.0000,2034.53
2246,35.22,0.0000,2034.53
2247,35.21,0.0000,2034.52
2248,35.20,0.0000,2034.52
2249,35.20,0.0000,2034.51
2250,35.19,0.0000,2034.51
2251,35.18,0.0000,2034.50
2252,35.18,0.0000,2034.50
2253,35.18,0.0000,2034.49
2254,35.18,0.0000,2034.49
2255,35.18,0.0000,2034.48
2256,35.18,0.0000,2034.48
2257,35.18,0.0000,2034.47
2258,35.17,0.0000,2034.46
2259,35.17,0.0000,2034.46
2260,35.17,0.0000,2034.45
2261,35.17,0.0000,2034.45
2262,35.18,0.0000,2034.44
2263,35.18,0.0000,2034.44
2264,35.18,0.0000,2034.43
2265,35.20,0.0000,2034.42
2266,35.21,0.0000,2034.42
2267,35.22,0.0000,2034.41
2268,35.23,0.0000,2034.41
2269,35.24,0.0000,2034.40
2270,35.24,0.0000,2034.39
2271,35.24,0.0000,2034.39
2272,35.25,0.0000,2034.38
2273,35.25,0.0000,2034.38
2274,35.25,0.0000,2034.37
2275,35.25,0.0000,2034.37
2276,35.25,0.0000,2034.36
2277,35.24,0.0000,2034.36
2278,35.24,0.0000,2034.35
2279,35.25,0.0000,2034.34
2280,35.24,0.0000,2034.34
2281,35.24,0.0000,2034.33
2282,35.24,0.0000,2034.33
2283,35.24,0.0000,2034.32
2284,35.23,0.0000,2034.32
2285,35.23,0.0000,2034.31
2286,35.22,0.0000,2034.31
2287,35.22,0.0000,2034.30
2288,35.21,0.0000,2034.30
2289,35.21,0.0000,2034.29
2290,35.21,0.0000,2034.29
2291,35.20,0.0000,2034.28
2292,35.20,0.0000,2034.28
2293,35.20,0.0000,2034.27
2294,35.19,0.0000,2034.26
2295,35.17,0.0000,2034.26
2296,35.17,0.0000,2034.25
2297,35.16,0.0000,2034.25
2298,35.16,0.0000,2034.25
2299,35.16,0.0000,2034.24
2300,35.16,0.0000,2034.24
2301,35.16,0.0000,2034.23
2302,35.17,0.0000,2034.23
2303,35.17,0.0000,2034.22
2304,35.18,0.0000,2034.21
2305,35.18,0.0000,2034.21
2306,35.19,0.0000,2034.20
2307,35.19,0.0000,2034.20
2308,35.18,0.0000,2034.19
2309,35.18,0.0000,2034.19
2310,35.18,0.0000,2034.18
2311,35.17,0.0000,2034.18
2312,35.17,0.0000,2034.17
2313,35.17,0.0000,2034.17
2314,35.17,0.0000,2034.16
2315,35.17,0.0000,2034.16
2316,35.16,0.0000,2034.15
2317,35.16,0.0000,2034.15
2318,35.15,0.0000,2034.15
2319,35.14,0.0000,2034.14
2320,35.14,0.0000,2034.14
2321,35.14,0.0000,2034.13
2322,35.14,0.0000,2034.13
2323,35.14,0.0000,2034.12
2324,35.13,0.0000,2034.12
2325,35.13,0.0000,2034.11
2326,35.13,0.0000,2034.11
2327,35.12,0.0000,2034.11
2328,35.11,0.0000,2034.10
2329,35.11,0.0000,2034.10
2330,35.11,0.0000,2034.09
2331,35.10,0.0000,2034.09
2332,35.10,0.0000,2034.08
2333,35.09,0.0000,2034.07
2334,35.09,0.0000,2034.07
2335,35.08,0.0000,2034.06
2336,35.08,0.0000,2034.06
2337,35.07,0.0000,2034.05
2338,35.07,0.0000,2034.05
2339,35.07,0.0000,2034.04
2340,35.07,0.0000,2034.04
2341,35.06,0.0000,2034.03
2342,35.06,0.0000,2034.03
2343,35.06,0.0000,2034.02
2344,35.06,0.0000,2034.02
2345,35.06,0.0000,2034.01
2346,35.06,0.0000,2034.00
2347,35.06,0.0000,2034.00
2348,35.06,0.0000,2033.99
2349,35.05,0.0000,2033.99
2350,35.05,0.0000,2033.98
2351,35.05,0.0000,2033.98
2352,35.04,0.0000,2033.98
2353,35.04,0.0000,2033.97
2354,35.04,0.0000,2033.97
2355,35.03,0.0000,2033.96
2356,35.03,0.0000,2033.96
2357,35.02,0.0000,2033.95
2358,35.02,0.0000,2033.95
2359,35.01,0.0000,2033.94
2360,35.01,0.0000,2033.94
2361,35.01,0.0000,2033.93
2362,35.01,0.0000,2033.93
2363,35.01,0.0000,2033.92
2364,35.00,0.0000,2033.92
2365,35.00,0.0000,2033.91
2366,35.00,0.0000,2033.91
2367,34.99,0.0000,2033.90
2368,34.99,0.0000,2033.90
2369,34.99,0.0000,2033.89
2370,34.99,0.0000,2033.89
2371,34.99,0.0000,2033.88
2372,34.99,0.0000,2033.88
2373,34.99,0.0000,2033.87
2374,34.99,0.0000,2033.87
2375,34.98,0.0000,2033.86
2376,34.98,0.0000,2033.86
2377,34.98,0.0000,2033.85
2378,34.98,0.0000,2033.85
2379,34.98,0.0000,2033.84
2380,34.98,0.0000,2033.84
2381,34.97,0.0000,2033.83
2382,34.97,0.0000,2033.83
2383,34.97,0.0000,2033.83
2384,34.96,0.0000,2033.82
2385,34.96,0.0000,2033.82
2386,34.96,0.0000,2033.81
2387,34.96,0.0000,2033.81
2388,34.95,0.0000,2033.80
2389,34.95,0.0000,2033.80
2390,34.94,0.0000,2033.79
2391,34.93,0.0000,2033.79
2392,34.93,0.0000,2033.78
2393,34.92,0.0000,2033.78
2394,34.92,0.0000,2033.77
2395,34.93,0.0000,2033.77
2396,34.93,0.0000,2033.76
2397,34.93,0.0000,2033.76
2398,34.93,0.0000,2033.75
2399,34.94,0.0000,2033.75
2400,34.95,0.0000,2033.74
2401,34.95,0.0000,2033.73
2402,34.95,0.0000,2033.73
2403,34.96,0.0000,2033.72
2404,34.95,0.0000,2033.72
2405,34.95,0.0000,2033.71
2406,34.96,0.0000,2033.71
2407,34.97,0.0000,2033.70
2408,34.98,0.0000,2033.70
2409,34.98,0.0000,2033.69
2410,34.98,0.0000,2033.69
2411,34.99,0.0000,2033.68
2412,34.99,0.0000,2033.68
2413,34.99,0.0000,2033.67
2414,34.99,0.0000,2033.67
2415,34.99,0.0000,2033.66
2416,34.99,0.0000,2033.66
2417,34.99,0.0000,2033.65
2418,34.99,0.0000,2033.65
2419,34.99,0.0000,2033.64
2420,34.99,0.0000,2033.64
2421,34.99,0.0000,2033.63
2422,35.00,0.0000,2033.63
2423,35.00,0.0000,2033.62
2424,34.99,0.0000,2033.62
2425,34.99,0.0000,2033.61
2426,34.99,0.0000,2033.61
2427,34.98,0.0000,2033.60
2428,34.98,0.0000,2033.60
2429,34.97,0.0000,2033.59
2430,34.97,0.0000,2033.59
2431,34.96,0.0000,2033.58
2432,34.96,0.0000,2033.57
2433,34.96,0.0000,2033.57
2434,34.95,0.0000,2033.57
2435,34.95,0.0000,2033.56
2436,34.94,0.0000,2033.56
2437,34.94,0.0000,2033.56
2438,34.94,0.0000,2033.55
2439,34.93,0.0000,2033.55
2440,34.93,0.0000,2033.55
2441,34.94,0.0000,2033.54
2442,34.94,0.0000,2033.54
2443,34.94,0.0000,2033.53
2444,34.94,0.0000,2033.53
2445,34.94,0.0000,2033.53
2446,34.94,0.0000,2033.52
2447,34.93,0.0000,2033.52
2448,34.93,0.0000,2033.52
2449,34.92,0.0000,2033.51
2450,34.92,0.0000,2033.51
2451,34.92,0.0000,2033.51
2452,34.91,0.0000,2033.50
2453,34.91,0.0000,2033.50
2454,34.90,0.0000,2033.49
2455,34.90,0.0000,2033.49
2456,34.89,0.0000,2033.49
2457,34.89,0.0000,2033.48
2458,34.88,0.0000,2033.48
2459,34.87,0.0000,2033.47
2460,34.87,0.0000,2033.47
2461,34.87,0.0000,2033.46
2462,34.87,0.0000,2033.46
2463,34.87,0.0000,2033.45
2464,34.87,0.0000,2033.45
2465,34.87,0.0000,2033.44
2466,34.87,0.0000,2033.44
2467,34.87,0.0000,2033.43
2468,34.86,0.0000,2033.43
2469,34.86,0.0000,2033.42
2470,34.85,0.0000,2033.42
2471,34.85,0.0000,2033.41
2472,34.85,0.0000,2033.41
2473,34.85,0.0000,2033.40
2474,34.86,0.0000,2033.40
2475,34.86,0.0000,2033.39
2476,34.86,0.0000,2033.39
2477,34.86,0.0000,2033.38
2478,34.85,0.0000,2033.38
2479,34.85,0.0000,2033.37
2480,34.85,0.0000,2033.36
2481,34.85,0.0000,2033.36
2482,34.84,0.0000,2033.36
2483,34.84,0.0000,2033.35
2484,34.84,0.0000,2033.35
2485,34.83,0.0000,2033.34
2486,34.84,0.0000,2033.34
2487,34.84,0.0000,2033.33
2488,34.84,0.0000,2033.33
2489,34.84,0.0000,2033.33
2490,34.84,0.0000,2033.32
2491,34.83,0.0000,2033.32
2492,34.83,0.0000,2033.31
2493,34.83,0.0000,2033.31
2494,34.82,0.0000,2033.31
2495,34.82,0.0000,2033.30
2496,34.82,0.0000,2033.30
2497,34.82,0.0000,2033.29
2498,34.81,0.0000,2033.29
2499,34.81,0.0000,2033.28
2500,34.81,0.0000,2033.28
2501,34.81,0.0000,2033.28
2502,34.81,0.0000,2033.27
2503,34.82,0.0000,2033.27
2504,34.83,0.0000,2033.26
2505,34.84,0.0000,2033.26
2506,34.85,0.0000,2033.25
2507,34.86,0.0000,2033.25
2508,34.86,0.0000,2033.25
2509,34.87,0.0000,2033.24
2510,34.87,0.0000,2033.24
2511,34.88,0.0000,2033.23
2512,34.89,0.0000,2033.23
2513,34.90,0.0000,2033.22
2514,34.90,0.0000,2033.22
2515,34.91,0.0000,2033.21
2516,34.91,0.0000,2033.21
2517,34.92,0.0000,2033.21
2518,34.92,0.0000,2033.20
2519,34.92,0.0000,2033.20
2520,34.92,0.0000,2033.20
2521,34.92,0.0000,2033.19
